province,year,track,institution,score,rank,source
广东,2015,science,河南大学,573,,广东_2015_arts_sina
广东,2015,science,武汉大学,626,824,广东_2015_arts_sina
广东,2015,science,华中科技大学,608,2822,广东_2015_arts_sina
广东,2015,science,中国地质大学(武汉),585,9254,广东_2015_arts_sina
广东,2015,science,武汉理工大学,589,8062,广东_2015_arts_sina
广东,2015,science,华中农业大学,579,12057,广东_2015_arts_sina
广东,2015,science,华中师范大学,600,4671,广东_2015_arts_sina
广东,2015,science,中南财经政法大学,608,2913,广东_2015_arts_sina
广东,2015,science,湘潭大学,574,14314,广东_2015_arts_sina
广东,2015,science,湖南大学,606,3339,广东_2015_arts_sina
广东,2015,science,中南大学,605,3573,广东_2015_arts_sina
广东,2015,science,湖南科技大学,573,,广东_2015_arts_sina
广东,2015,science,长沙理工大学,573,,广东_2015_arts_sina
广东,2015,science,湖南农业大学,573,,广东_2015_arts_sina
广东,2015,science,湖南师范大学,584,9731,广东_2015_arts_sina
广东,2015,science,中山大学,615,1761,广东_2015_arts_sina
广东,2015,science,暨南大学,600,4706,广东_2015_arts_sina
广东,2015,science,汕头大学,585,9258,广东_2015_arts_sina
广东,2015,science,华南理工大学,608,2863,广东_2015_arts_sina
广东,2015,science,华南农业大学,577,13135,广东_2015_arts_sina
广东,2015,science,广州医科大学,573,,广东_2015_arts_sina
广东,2015,science,广州中医药大学,573,,广东_2015_arts_sina
广东,2015,science,华南师范大学,586,8900,广东_2015_arts_sina
广东,2015,science,海南大学,573,15008,广东_2015_arts_sina
广东,2015,science,深圳大学,597,5558,广东_2015_arts_sina
广东,2015,science,广西大学,575,14075,广东_2015_arts_sina
广东,2015,science,四川大学,609,2654,广东_2015_arts_sina
广东,2015,science,重庆大学,602,4017,广东_2015_arts_sina
广东,2015,science,西南交通大学,588,8129,广东_2015_arts_sina
广东,2015,science,西南大学,591,7265,广东_2015_arts_sina
广东,2015,science,西南财经大学,604,3682,广东_2015_arts_sina
广东,2015,science,西南政法大学,607,3166,广东_2015_arts_sina
广东,2015,science,贵州大学,573,,广东_2015_arts_sina
广东,2015,science,西北大学,573,,广东_2015_arts_sina
广东,2015,science,西安交通大学,604,3670,广东_2015_arts_sina
广东,2015,science,西北工业大学,590,7643,广东_2015_arts_sina
广东,2015,science,西北农林科技大学,576,13633,广东_2015_arts_sina
广东,2015,science,陕西师范大学,579,12123,广东_2015_arts_sina
广东,2015,science,西安外国语大学,587,8725,广东_2015_arts_sina
广东,2015,science,兰州大学,586,8886,广东_2015_arts_sina
广东,2015,science,广州大学,574,14802,广东_2015_arts_sina
广东,2015,science,中国石油大学(北京),589,7984,广东_2015_arts_sina
广东,2015,science,广东工业大学,573,,广东_2015_arts_sina
广东,2015,science,广东外语外贸大学,582,10469,广东_2015_arts_sina
广东,2015,science,南方医科大学,578,12471,广东_2015_arts_sina
广东,2015,science,中国人民大学(苏州校区),607,3054,广东_2015_arts_sina
广东,2015,science,山东大学威海分校,587,8623,广东_2015_arts_sina
广东,2015,science,中国传媒大学(中外合作办学专业),573,15125,广东_2015_arts_sina
广东,2015,science,东北财经大学(中外合作办学专业),573,,广东_2015_arts_sina
广东,2015,science,厦门大学(中外合作办学专业),601,4350,广东_2015_arts_sina
广东,2015,science,西南财经大学(中外合作办学专业),598,5081,广东_2015_arts_sina
广东,2015,science,西南政法大学(中外合作办学专业),599,4827,广东_2015_arts_sina
广东,2015,science,华南师范大学(中外合作办学专业),573,,广东_2015_arts_sina
广西,2015,arts,北京大学,651,,广西_2015_both_sina
广西,2015,science,北京大学,674,,广西_2015_both_sina
广西,2015,arts,中国人民大学,633,,广西_2015_both_sina
广西,2015,science,中国人民大学,642,,广西_2015_both_sina
广西,2015,arts,清华大学,658,,广西_2015_both_sina
广西,2015,science,清华大学,669,,广西_2015_both_sina
广西,2015,science,北京交通大学,565,,广西_2015_both_sina
广西,2015,arts,北京工业大学,535,,广西_2015_both_sina
广西,2015,science,北京工业大学,550,,广西_2015_both_sina
广西,2015,science,北京航空航天大学,626,,广西_2015_both_sina
广西,2015,arts,北京理工大学,590,,广西_2015_both_sina
广西,2015,science,北京理工大学,592,,广西_2015_both_sina
广西,2015,arts,北京科技大学,586,,广西_2015_both_sina
广西,2015,science,北京科技大学,566,,广西_2015_both_sina
广西,2015,science,北方工业大学,510,,广西_2015_both_sina
广西,2015,science,北京化工大学,532,,广西_2015_both_sina
广西,2015,arts,北京工商大学,566,,广西_2015_both_sina
广西,2015,science,北京工商大学,490,,广西_2015_both_sina
广西,2015,science,北京邮电大学,594,,广西_2015_both_sina
广西,2015,science,北京建筑大学,501,,广西_2015_both_sina
广西,2015,arts,中国农业大学,557,,广西_2015_both_sina
广西,2015,science,中国农业大学,558,,广西_2015_both_sina
广西,2015,arts,北京林业大学,570,,广西_2015_both_sina
广西,2015,science,北京林业大学,528,,广西_2015_both_sina
广西,2015,science,首都医科大学,599,,广西_2015_both_sina
广西,2015,science,北京中医药大学,554,,广西_2015_both_sina
广西,2015,arts,首都师范大学,553,,广西_2015_both_sina
广西,2015,science,首都师范大学,495,,广西_2015_both_sina
广西,2015,arts,北京外国语大学,607,,广西_2015_both_sina
广西,2015,science,北京外国语大学,594,,广西_2015_both_sina
广西,2015,arts,北京第二外国语学院,579,,广西_2015_both_sina
广西,2015,science,北京第二外国语学院,548,,广西_2015_both_sina
广西,2015,arts,北京语言大学,580,,广西_2015_both_sina
广西,2015,science,北京语言大学,543,,广西_2015_both_sina
广西,2015,arts,中国传媒大学,598,,广西_2015_both_sina
广西,2015,science,中国传媒大学,564,,广西_2015_both_sina
广西,2015,arts,中央财经大学,605,,广西_2015_both_sina
广西,2015,science,中央财经大学,594,,广西_2015_both_sina
广西,2015,arts,对外经济贸易大学,599,,广西_2015_both_sina
广西,2015,science,对外经济贸易大学,605,,广西_2015_both_sina
广西,2015,arts,首都经济贸易大学,572,,广西_2015_both_sina
广西,2015,science,首都经济贸易大学,543,,广西_2015_both_sina
广西,2015,arts,北京体育大学,546,,广西_2015_both_sina
广西,2015,science,北京体育大学,481,,广西_2015_both_sina
广西,2015,arts,中央民族大学,581,,广西_2015_both_sina
广西,2015,science,中央民族大学,554,,广西_2015_both_sina
广西,2015,arts,中国政法大学,599,,广西_2015_both_sina
广西,2015,science,中国政法大学,579,,广西_2015_both_sina
广西,2015,arts,华北电力大学(北京),575,,广西_2015_both_sina
广西,2015,science,华北电力大学(北京),560,,广西_2015_both_sina
广西,2015,arts,南开大学,608,,广西_2015_both_sina
广西,2015,science,南开大学,606,,广西_2015_both_sina
广西,2015,science,天津大学,587,,广西_2015_both_sina
广西,2015,science,中国民航大学,504,,广西_2015_both_sina
广西,2015,science,天津医科大学,498,,广西_2015_both_sina
广西,2015,arts,天津财经大学,567,,广西_2015_both_sina
广西,2015,science,天津财经大学,533,,广西_2015_both_sina
广西,2015,science,华北水利水电大学,489,,广西_2015_both_sina
广西,2015,arts,华北电力大学(保定),561,,广西_2015_both_sina
广西,2015,science,华北电力大学(保定),553,,广西_2015_both_sina
广西,2015,science,河北工业大学,519,,广西_2015_both_sina
广西,2015,arts,山西大学,530,,广西_2015_both_sina
广西,2015,science,山西大学,481,,广西_2015_both_sina
广西,2015,arts,中北大学,534,,广西_2015_both_sina
广西,2015,science,中北大学,480,,广西_2015_both_sina
广西,2015,science,太原理工大学,482,,广西_2015_both_sina
广西,2015,arts,山西财经大学,549,,广西_2015_both_sina
广西,2015,science,山西财经大学,515,,广西_2015_both_sina
广西,2015,arts,内蒙古大学,530,,广西_2015_both_sina
广西,2015,science,内蒙古大学,486,,广西_2015_both_sina
广西,2015,arts,辽宁大学,554,,广西_2015_both_sina
广西,2015,science,大连理工大学,569,,广西_2015_both_sina
广西,2015,science,东北大学,535,,广西_2015_both_sina
广西,2015,science,辽宁工程技术大学,480,,广西_2015_both_sina
广西,2015,arts,大连海事大学,543,,广西_2015_both_sina
广西,2015,science,大连海事大学,516,,广西_2015_both_sina
广西,2015,science,沈阳建筑大学,483,,广西_2015_both_sina
广西,2015,science,沈阳农业大学,484,,广西_2015_both_sina
广西,2015,science,中国医科大学,531,,广西_2015_both_sina
广西,2015,science,大连医科大学,539,,广西_2015_both_sina
广西,2015,science,沈阳药科大学,498,,广西_2015_both_sina
广西,2015,arts,东北财经大学,577,,广西_2015_both_sina
广西,2015,science,东北财经大学,551,,广西_2015_both_sina
广西,2015,arts,吉林大学,585,,广西_2015_both_sina
广西,2015,science,吉林大学,551,,广西_2015_both_sina
广西,2015,arts,延边大学,530,,广西_2015_both_sina
广西,2015,science,延边大学,492,,广西_2015_both_sina
广西,2015,science,长春理工大学,480,,广西_2015_both_sina
广西,2015,arts,东北师范大学,553,,广西_2015_both_sina
广西,2015,science,东北师范大学,502,,广西_2015_both_sina
广西,2015,science,哈尔滨工业大学,589,,广西_2015_both_sina
广西,2015,science,燕山大学,506,,广西_2015_both_sina
广西,2015,science,哈尔滨工程大学,515,,广西_2015_both_sina
广西,2015,arts,东北农业大学,533,,广西_2015_both_sina
广西,2015,science,东北农业大学,480,,广西_2015_both_sina
广西,2015,arts,东北林业大学,540,,广西_2015_both_sina
广西,2015,science,东北林业大学,482,,广西_2015_both_sina
广西,2015,science,哈尔滨医科大学,529,,广西_2015_both_sina
广西,2015,arts,复旦大学,637,,广西_2015_both_sina
广西,2015,science,复旦大学,657,,广西_2015_both_sina
广西,2015,science,同济大学,625,,广西_2015_both_sina
广西,2015,arts,上海交通大学,644,,广西_2015_both_sina
广西,2015,science,上海交通大学,659,,广西_2015_both_sina
广西,2015,science,华东理工大学,565,,广西_2015_both_sina
广西,2015,arts,上海理工大学,554,,广西_2015_both_sina
广西,2015,science,上海理工大学,530,,广西_2015_both_sina
广西,2015,arts,上海海事大学,554,,广西_2015_both_sina
广西,2015,science,上海海事大学,514,,广西_2015_both_sina
广西,2015,science,东华大学,550,,广西_2015_both_sina
广西,2015,arts,上海海洋大学,548,,广西_2015_both_sina
广西,2015,science,上海海洋大学,494,,广西_2015_both_sina
广西,2015,science,上海中医药大学,519,,广西_2015_both_sina
广西,2015,arts,华东师范大学,596,,广西_2015_both_sina
广西,2015,science,华东师范大学,580,,广西_2015_both_sina
广西,2015,arts,上海外国语大学,603,,广西_2015_both_sina
广西,2015,science,上海外国语大学,580,,广西_2015_both_sina
广西,2015,arts,上海财经大学,621,,广西_2015_both_sina
广西,2015,science,上海财经大学,627,,广西_2015_both_sina
广西,2015,arts,上海对外经贸大学,576,,广西_2015_both_sina
广西,2015,science,上海对外经贸大学,551,,广西_2015_both_sina
广西,2015,arts,华东政法大学,577,,广西_2015_both_sina
广西,2015,science,华东政法大学,543,,广西_2015_both_sina
广西,2015,arts,上海大学,584,,广西_2015_both_sina
广西,2015,science,上海大学,556,,广西_2015_both_sina
广西,2015,arts,南京大学,624,,广西_2015_both_sina
广西,2015,science,南京大学,640,,广西_2015_both_sina
广西,2015,arts,苏州大学,582,,广西_2015_both_sina
广西,2015,science,苏州大学,556,,广西_2015_both_sina
广西,2015,science,东南大学,603,,广西_2015_both_sina
广西,2015,science,南京航空航天大学,571,,广西_2015_both_sina
广西,2015,science,南京理工大学,561,,广西_2015_both_sina
广西,2015,arts,江苏科技大学,539,,广西_2015_both_sina
广西,2015,science,江苏科技大学,505,,广西_2015_both_sina
广西,2015,arts,中国矿业大学,565,,广西_2015_both_sina
广西,2015,science,中国矿业大学,517,,广西_2015_both_sina
广西,2015,science,南京工业大学,502,,广西_2015_both_sina
广西,2015,arts,南京邮电大学,545,,广西_2015_both_sina
广西,2015,science,南京邮电大学,532,,广西_2015_both_sina
广西,2015,arts,河海大学,576,,广西_2015_both_sina
广西,2015,science,河海大学,548,,广西_2015_both_sina
广西,2015,science,江南大学,532,,广西_2015_both_sina
广西,2015,arts,江苏大学,563,,广西_2015_both_sina
广西,2015,science,江苏大学,515,,广西_2015_both_sina
广西,2015,science,南京信息工程大学,499,,广西_2015_both_sina
广西,2015,arts,南京农业大学,554,,广西_2015_both_sina
广西,2015,science,南京农业大学,515,,广西_2015_both_sina
广西,2015,arts,中国药科大学,570,,广西_2015_both_sina
广西,2015,science,中国药科大学,554,,广西_2015_both_sina
广西,2015,arts,南京师范大学,564,,广西_2015_both_sina
广西,2015,science,南京师范大学,525,,广西_2015_both_sina
广西,2015,science,浙江大学,652,,广西_2015_both_sina
广西,2015,arts,杭州电子科技大学,554,,广西_2015_both_sina
广西,2015,science,杭州电子科技大学,537,,广西_2015_both_sina
广西,2015,science,浙江工业大学,522,,广西_2015_both_sina
广西,2015,science,浙江理工大学,519,,广西_2015_both_sina
广西,2015,arts,浙江师范大学,546,,广西_2015_both_sina
广西,2015,science,浙江师范大学,501,,广西_2015_both_sina
广西,2015,arts,浙江工商大学,570,,广西_2015_both_sina
广西,2015,science,浙江工商大学,526,,广西_2015_both_sina
广西,2015,arts,安徽大学,572,,广西_2015_both_sina
广西,2015,science,安徽大学,530,,广西_2015_both_sina
广西,2015,science,中国科学技术大学,644,,广西_2015_both_sina
广西,2015,science,合肥工业大学,530,,广西_2015_both_sina
广西,2015,arts,安徽财经大学,553,,广西_2015_both_sina
广西,2015,science,安徽财经大学,513,,广西_2015_both_sina
广西,2015,arts,厦门大学,612,,广西_2015_both_sina
广西,2015,science,厦门大学,595,,广西_2015_both_sina
广西,2015,arts,华侨大学,557,,广西_2015_both_sina
广西,2015,science,华侨大学,518,,广西_2015_both_sina
广西,2015,arts,福州大学,576,,广西_2015_both_sina
广西,2015,science,福州大学,542,,广西_2015_both_sina
广西,2015,science,福建农林大学,490,,广西_2015_both_sina
广西,2015,arts,福建师范大学,548,,广西_2015_both_sina
广西,2015,science,福建师范大学,497,,广西_2015_both_sina
广西,2015,arts,南昌大学,569,,广西_2015_both_sina
广西,2015,science,南昌大学,535,,广西_2015_both_sina
广西,2015,arts,华东交通大学,540,,广西_2015_both_sina
广西,2015,science,华东交通大学,500,,广西_2015_both_sina
广西,2015,science,东华理工大学,487,,广西_2015_both_sina
广西,2015,science,南昌航空大学,492,,广西_2015_both_sina
广西,2015,science,江西理工大学,485,,广西_2015_both_sina
广西,2015,arts,江西师范大学,530,,广西_2015_both_sina
广西,2015,arts,江西财经大学,571,,广西_2015_both_sina
广西,2015,science,江西财经大学,550,,广西_2015_both_sina
广西,2015,arts,山东大学,591,,广西_2015_both_sina
广西,2015,science,山东大学,564,,广西_2015_both_sina
广西,2015,arts,中国海洋大学,579,,广西_2015_both_sina
广西,2015,science,中国海洋大学,549,,广西_2015_both_sina
广西,2015,science,中国石油大学(华东),512,,广西_2015_both_sina
广西,2015,science,青岛科技大学,495,,广西_2015_both_sina
广西,2015,arts,济南大学,544,,广西_2015_both_sina
广西,2015,science,济南大学,484,,广西_2015_both_sina
广西,2015,arts,山东师范大学,530,,广西_2015_both_sina
广西,2015,science,山东师范大学,480,,广西_2015_both_sina
广西,2015,arts,郑州大学,560,,广西_2015_both_sina
广西,2015,science,郑州大学,524,,广西_2015_both_sina
广西,2015,arts,武汉大学,613,,广西_2015_both_sina
广西,2015,science,武汉大学,608,,广西_2015_both_sina
广西,2015,arts,华中科技大学,586,,广西_2015_both_sina
广西,2015,science,华中科技大学,591,,广西_2015_both_sina
广西,2015,arts,武汉科技大学,542,,广西_2015_both_sina
广西,2015,science,武汉科技大学,498,,广西_2015_both_sina
广西,2015,science,武汉工程大学,480,,广西_2015_both_sina
广西,2015,arts,中国地质大学(武汉),570,,广西_2015_both_sina
广西,2015,science,中国地质大学(武汉),530,,广西_2015_both_sina
广西,2015,arts,武汉理工大学,569,,广西_2015_both_sina
广西,2015,science,武汉理工大学,550,,广西_2015_both_sina
广西,2015,science,湖北工业大学,484,,广西_2015_both_sina
广西,2015,arts,华中农业大学,556,,广西_2015_both_sina
广西,2015,science,华中农业大学,511,,广西_2015_both_sina
广西,2015,arts,华中师范大学,575,,广西_2015_both_sina
广西,2015,science,华中师范大学,544,,广西_2015_both_sina
广西,2015,arts,湖北大学,545,,广西_2015_both_sina
广西,2015,science,湖北大学,500,,广西_2015_both_sina
广西,2015,arts,中南财经政法大学,592,,广西_2015_both_sina
广西,2015,science,中南财经政法大学,569,,广西_2015_both_sina
广西,2015,arts,中南民族大学,542,,广西_2015_both_sina
广西,2015,science,中南民族大学,487,,广西_2015_both_sina
广西,2015,arts,湘潭大学,550,,广西_2015_both_sina
广西,2015,science,湘潭大学,505,,广西_2015_both_sina
广西,2015,arts,湖南大学,596,,广西_2015_both_sina
广西,2015,science,湖南大学,557,,广西_2015_both_sina
广西,2015,arts,中南大学,586,,广西_2015_both_sina
广西,2015,science,中南大学,579,,广西_2015_both_sina
广西,2015,science,湖南科技大学,501,,广西_2015_both_sina
广西,2015,arts,长沙理工大学,530,,广西_2015_both_sina
广西,2015,science,长沙理工大学,493,,广西_2015_both_sina
广西,2015,arts,湖南农业大学,539,,广西_2015_both_sina
广西,2015,science,湖南农业大学,481,,广西_2015_both_sina
广西,2015,arts,中南林业科技大学,540,,广西_2015_both_sina
广西,2015,science,中南林业科技大学,482,,广西_2015_both_sina
广西,2015,arts,湖南中医药大学,553,,广西_2015_both_sina
广西,2015,science,湖南中医药大学,518,,广西_2015_both_sina
广西,2015,arts,湖南师范大学,567,,广西_2015_both_sina
广西,2015,science,湖南师范大学,531,,广西_2015_both_sina
广西,2015,arts,南华大学,536,,广西_2015_both_sina
广西,2015,science,南华大学,483,,广西_2015_both_sina
广西,2015,arts,中山大学,610,,广西_2015_both_sina
广西,2015,science,中山大学,604,,广西_2015_both_sina
广西,2015,arts,暨南大学,589,,广西_2015_both_sina
广西,2015,science,暨南大学,579,,广西_2015_both_sina
广西,2015,arts,汕头大学,574,,广西_2015_both_sina
广西,2015,science,汕头大学,555,,广西_2015_both_sina
广西,2015,arts,华南理工大学,589,,广西_2015_both_sina
广西,2015,science,华南理工大学,593,,广西_2015_both_sina
广西,2015,arts,华南农业大学,565,,广西_2015_both_sina
广西,2015,science,华南农业大学,514,,广西_2015_both_sina
广西,2015,science,广州医科大学,577,,广西_2015_both_sina
广西,2015,arts,广州中医药大学,541,,广西_2015_both_sina
广西,2015,science,广州中医药大学,550,,广西_2015_both_sina
广西,2015,arts,华南师范大学,568,,广西_2015_both_sina
广西,2015,science,华南师范大学,564,,广西_2015_both_sina
广西,2015,arts,海南大学,538,,广西_2015_both_sina
广西,2015,science,海南大学,486,,广西_2015_both_sina
广西,2015,arts,深圳大学,580,,广西_2015_both_sina
广西,2015,science,深圳大学,565,,广西_2015_both_sina
广西,2015,arts,广西大学(一),539,,广西_2015_both_sina
广西,2015,science,广西大学(一),492,,广西_2015_both_sina
广西,2015,arts,桂林电子科技大学(一),542,,广西_2015_both_sina
广西,2015,science,桂林电子科技大学(一),485,,广西_2015_both_sina
广西,2015,science,桂林理工大学(一),480,,广西_2015_both_sina
广西,2015,science,广西医科大学(一),519,,广西_2015_both_sina
广西,2015,arts,广西中医药大学,530,,广西_2015_both_sina
广西,2015,science,广西中医药大学,491,,广西_2015_both_sina
广西,2015,arts,广西师范大学,530,,广西_2015_both_sina
广西,2015,science,广西师范大学,480,,广西_2015_both_sina
广西,2015,arts,广西民族大学(一),530,,广西_2015_both_sina
广西,2015,science,广西民族大学(一),486,,广西_2015_both_sina
广西,2015,arts,四川大学,602,,广西_2015_both_sina
广西,2015,science,四川大学,577,,广西_2015_both_sina
广西,2015,arts,重庆大学,588,,广西_2015_both_sina
广西,2015,science,重庆大学,571,,广西_2015_both_sina
广西,2015,arts,西南交通大学,550,,广西_2015_both_sina
广西,2015,science,西南交通大学,552,,广西_2015_both_sina
广西,2015,science,电子科技大学,581,,广西_2015_both_sina
广西,2015,science,西南石油大学,483,,广西_2015_both_sina
广西,2015,science,成都理工大学,496,,广西_2015_both_sina
广西,2015,science,重庆邮电大学,530,,广西_2015_both_sina
广西,2015,arts,重庆交通大学,542,,广西_2015_both_sina
广西,2015,science,重庆交通大学,503,,广西_2015_both_sina
广西,2015,arts,西南科技大学,535,,广西_2015_both_sina
广西,2015,science,西南科技大学,480,,广西_2015_both_sina
广西,2015,science,四川农业大学,491,,广西_2015_both_sina
广西,2015,arts,西南大学,568,,广西_2015_both_sina
广西,2015,science,西南大学,538,,广西_2015_both_sina
广西,2015,arts,重庆师范大学,530,,广西_2015_both_sina
广西,2015,science,重庆师范大学,481,,广西_2015_both_sina
广西,2015,arts,四川外国语大学,560,,广西_2015_both_sina
广西,2015,science,四川外国语大学,528,,广西_2015_both_sina
广西,2015,arts,西南财经大学,594,,广西_2015_both_sina
广西,2015,science,西南财经大学,582,,广西_2015_both_sina
广西,2015,arts,西南政法大学,581,,广西_2015_both_sina
广西,2015,science,西南政法大学,550,,广西_2015_both_sina
广西,2015,arts,西南民族大学,532,,广西_2015_both_sina
广西,2015,science,西南民族大学,480,,广西_2015_both_sina
广西,2015,arts,贵州大学,540,,广西_2015_both_sina
广西,2015,science,贵州大学,492,,广西_2015_both_sina
广西,2015,arts,云南大学,550,,广西_2015_both_sina
广西,2015,science,云南大学,502,,广西_2015_both_sina
广西,2015,arts,西北大学,564,,广西_2015_both_sina
广西,2015,science,西北大学,512,,广西_2015_both_sina
广西,2015,science,西安交通大学,610,,广西_2015_both_sina
广西,2015,science,西北工业大学,568,,广西_2015_both_sina
广西,2015,science,西安理工大学,490,,广西_2015_both_sina
广西,2015,science,西安电子科技大学,560,,广西_2015_both_sina
广西,2015,science,西安工业大学,480,,广西_2015_both_sina
广西,2015,science,西安建筑科技大学,519,,广西_2015_both_sina
广西,2015,science,西安科技大学,488,,广西_2015_both_sina
广西,2015,science,陕西科技大学,480,,广西_2015_both_sina
广西,2015,arts,长安大学,553,,广西_2015_both_sina
广西,2015,science,长安大学,518,,广西_2015_both_sina
广西,2015,arts,西北农林科技大学,556,,广西_2015_both_sina
广西,2015,science,西北农林科技大学,512,,广西_2015_both_sina
广西,2015,arts,陕西师范大学,557,,广西_2015_both_sina
广西,2015,science,陕西师范大学,506,,广西_2015_both_sina
广西,2015,arts,兰州大学,568,,广西_2015_both_sina
广西,2015,science,兰州大学,528,,广西_2015_both_sina
广西,2015,science,青海大学,480,,广西_2015_both_sina
广西,2015,arts,宁夏大学,531,,广西_2015_both_sina
广西,2015,science,宁夏大学,484,,广西_2015_both_sina
广西,2015,arts,石河子大学,530,,广西_2015_both_sina
广西,2015,science,石河子大学,482,,广西_2015_both_sina
广西,2015,science,新疆医科大学,514,,广西_2015_both_sina
广西,2015,science,上海工程技术大学,483,,广西_2015_both_sina
广西,2015,arts,青岛大学,545,,广西_2015_both_sina
广西,2015,science,青岛大学,494,,广西_2015_both_sina
广西,2015,science,三峡大学,493,,广西_2015_both_sina
广西,2015,arts,广州大学,569,,广西_2015_both_sina
广西,2015,science,广州大学,532,,广西_2015_both_sina
广西,2015,arts,扬州大学,543,,广西_2015_both_sina
广西,2015,science,扬州大学,496,,广西_2015_both_sina
广西,2015,arts,北京信息科技大学,531,,广西_2015_both_sina
广西,2015,science,北京信息科技大学,499,,广西_2015_both_sina
广西,2015,arts,南京审计学院,573,,广西_2015_both_sina
广西,2015,science,南京审计学院,538,,广西_2015_both_sina
广西,2015,science,中国矿业大学(北京),510,,广西_2015_both_sina
广西,2015,arts,中国石油大学(北京),572,,广西_2015_both_sina
广西,2015,science,中国石油大学(北京),508,,广西_2015_both_sina
广西,2015,science,中国地质大学(北京),519,,广西_2015_both_sina
广西,2015,arts,宁波大学,540,,广西_2015_both_sina
广西,2015,science,宁波大学,499,,广西_2015_both_sina
广西,2015,arts,重庆工商大学,551,,广西_2015_both_sina
广西,2015,science,重庆工商大学,520,,广西_2015_both_sina
广西,2015,arts,上海政法学院,553,,广西_2015_both_sina
广西,2015,science,上海政法学院,499,,广西_2015_both_sina
广西,2015,arts,广东工业大学,555,,广西_2015_both_sina
广西,2015,science,广东工业大学,531,,广西_2015_both_sina
广西,2015,arts,广东外语外贸大学,585,,广西_2015_both_sina
广西,2015,science,广东外语外贸大学,565,,广西_2015_both_sina
广西,2015,arts,南方医科大学,556,,广西_2015_both_sina
广西,2015,science,南方医科大学,573,,广西_2015_both_sina
广西,2015,arts,宁波诺丁汉大学,536,,广西_2015_both_sina
广西,2015,science,宁波诺丁汉大学,489,,广西_2015_both_sina
广西,2015,arts,西交利物浦大学,531,,广西_2015_both_sina
广西,2015,science,西交利物浦大学,508,,广西_2015_both_sina
广西,2015,arts,北京师范大学-香港浸会大学联合国际学院,530,,广西_2015_both_sina
广西,2015,science,北京师范大学-香港浸会大学联合国际学院,483,,广西_2015_both_sina
广西,2015,science,北京大学医学部,633,,广西_2015_both_sina
广西,2015,science,北京邮电大学(宏福校区),524,,广西_2015_both_sina
广西,2015,science,大连理工大学(盘锦校区),487,,广西_2015_both_sina
广西,2015,science,东北大学秦皇岛分校,496,,广西_2015_both_sina
广西,2015,science,哈尔滨工业大学(威海),534,,广西_2015_both_sina
广西,2015,science,复旦大学医学院,645,,广西_2015_both_sina
广西,2015,science,上海交通大学医学院,643,,广西_2015_both_sina
广西,2015,science,合肥工业大学(宣城校区),480,,广西_2015_both_sina
广西,2015,arts,山东大学威海分校,572,,广西_2015_both_sina
广西,2015,science,山东大学威海分校,529,,广西_2015_both_sina
广西,2015,arts,西南大学(荣昌校区),530,,广西_2015_both_sina
广西,2015,science,西南大学(荣昌校区),484,,广西_2015_both_sina
广西,2015,arts,广西大学(二),531,,广西_2015_both_sina
广西,2015,science,广西大学(二),480,,广西_2015_both_sina
江苏,2015,arts,南京大学,380,,江苏_2015_arts_sina
江苏,2015,arts,东南大学,375,,江苏_2015_arts_sina
江苏,2015,arts,南京航空航天大学,370,,江苏_2015_arts_sina
江苏,2015,arts,南京理工大学,358,,江苏_2015_arts_sina
江苏,2015,arts,河海大学,360,,江苏_2015_arts_sina
江苏,2015,arts,南京信息工程大学,344,,江苏_2015_arts_sina
江苏,2015,arts,南京农业大学,353,,江苏_2015_arts_sina
江苏,2015,arts,南京师范大学,358,,江苏_2015_arts_sina
江苏,2015,arts,中国药科大学,352,,江苏_2015_arts_sina
江苏,2015,arts,南京工业大学,345,,江苏_2015_arts_sina
江苏,2015,arts,南京邮电大学,345,,江苏_2015_arts_sina
江苏,2015,arts,南京中医药大学,354,,江苏_2015_arts_sina
江苏,2015,arts,南京林业大学,346,,江苏_2015_arts_sina
江苏,2015,arts,南京财经大学,347,,江苏_2015_arts_sina
江苏,2015,arts,南京审计学院,348,,江苏_2015_arts_sina
江苏,2015,arts,东南大学医学院,347,,江苏_2015_arts_sina
江苏,2015,arts,江南大学,353,,江苏_2015_arts_sina
江苏,2015,arts,中国矿业大学,348,,江苏_2015_arts_sina
江苏,2015,arts,江苏师范大学,342,,江苏_2015_arts_sina
江苏,2015,arts,河海大学(常州校区),352,,江苏_2015_arts_sina
江苏,2015,arts,常州大学,342,,江苏_2015_arts_sina
江苏,2015,arts,苏州大学,358,,江苏_2015_arts_sina
江苏,2015,arts,苏州科技学院,343,,江苏_2015_arts_sina
江苏,2015,arts,中国人民大学(苏州校区),369,,江苏_2015_arts_sina
江苏,2015,arts,南通大学,342,,江苏_2015_arts_sina
江苏,2015,arts,扬州大学,347,,江苏_2015_arts_sina
江苏,2015,arts,江苏大学,344,,江苏_2015_arts_sina
江苏,2015,arts,江苏科技大学,343,,江苏_2015_arts_sina
江苏,2015,arts,西交利物浦大学,350,,江苏_2015_arts_sina
江苏,2015,arts,复旦大学,391,,江苏_2015_arts_sina
江苏,2015,arts,同济大学,380,,江苏_2015_arts_sina
江苏,2015,arts,上海交通大学,388,,江苏_2015_arts_sina
江苏,2015,arts,华东理工大学,357,,江苏_2015_arts_sina
江苏,2015,arts,东华大学,358,,江苏_2015_arts_sina
江苏,2015,arts,华东师范大学,374,,江苏_2015_arts_sina
